,restaurant,score,sentence,sentiment,polarity,positive,negative,neutral
663,The Over/Under Bar & Grill,5,"This food was sooooooo good!!! TIP.....catfish is NOT on the menu, you have to ask for it. Nashville Hot wings are dry with a spicy season sprinkled on top.....deeelicious 😋",0.39444444444444443,0.6833333333333335,0,0,1
664,The Over/Under Bar & Grill,5,"Was here 10:30 pm Wed/20 July. Awesome kitchen open late, i had the jumbo fried wings, Nashville hot, were pretty good. 20 oz draft stout (Schlety?) for $7 is a deal. Friendly staff.",0.325,0.7214285714285715,0,0,1
665,The Over/Under Bar & Grill,5,"AMAZING!!!! 🤩😋😘👌
Our server, Kalli, was one of the best servers I have had! She was fun, friendly, attentive and sincere. Our food was SOOOOO GOOOOD! Like, keep eating past full cuz ya wanna keep tasting/enjoying it good. 😉 If you're in the neighborhood, HIGHLY recommend swinging in for a tasty bite! 🤗",0.47000000000000003,0.5239999999999999,0,0,1
666,The Over/Under Bar & Grill,4,"The service was nice, but they brought us to a table that was completely filthy and they weren’t that busy. The drinks were really nice and the food was alright. I’d definitely recommend the Caramel Apple cocktail!!",0.09999999999999998,0.76,0,0,1
667,The Over/Under Bar & Grill,5,"Stopped in for lunch after arriving in St Louis. Really good bar food and drink selection.

I got the chicken Philly. The taste and freshness was good. It was rather large. The others got the tacos from the appetizer menu. The chicken ones were so good and can easily fill you up for lunch.

The service was good too.",0.28095238095238095,0.6952380952380952,0,0,1
668,The Over/Under Bar & Grill,5,"I work at a local hospital and we order food often.  Most of the time food is acceptable.  We decided to order from this place, pictures looked good.  We were all pleasantly surprised.  First the packaging of the meal was detailed.  My burger was wrapped and the fixings were wrapped separate. The special sauce for the burger was excellent.  Also the burger was cooked medium which was my ordered.  Taste and texture was delicious.  I opted for the Caesar salad, dressing appeared and tasted to be a true anchovy base.  The result  for  everyone was the same.  food was excellent.  will order again.",0.3736263736263736,0.6484432234432235,0,0,1
669,The Over/Under Bar & Grill,5,"Steak was amazing with the butter garlic sauce. Spinach fondue was to die for. The Mac and cheese is on a whole other level OMG very cheesy and creamy. Will definitely be returning. Dining outside is also opitional

Update so I absolutely love this place customer service is always awesome. Spinache fondue is still to die for chicken Parmesan is huge and absolutely delicious had 2 margaritas that had me feeling myself at the end of the night. If you haven't been give this place a try you won't be disappointed.",0.13125,0.7020833333333334,0,0,1
670,The Over/Under Bar & Grill,3,"Went there two evenings this week. Had a great time Thursday evening. The bartender was attentive and quick. And then we went back Saturday night. It took us forever to get the bartender to acknowledge we were there. They were steady but not what I would define as busy. When the bartender finally waited on us she was very rude. She gave us our drinks and didn’t collect payment, we continued to stand there and attempt to pay. When she decided to acknowledge that we were trying to pay she got incredibly unprofessional when we asked for separate tabs and started throwing her hands around saying “I’m going to lose my shit”.
Fast forward another 10 minutes and two of us are still trying to pay because we had cards and not cash. Finally, our group just rallied enough cash to be able to pay without having to get her attention. THEN, two of us went back up for a singular drink. After a while we were acknowledged again. But not once received a bill for what we think was $6 dollars, we asked multiple times. We left the cash on the bar and hoped they knew what it was for.",0.1652941176470588,0.5385294117647058,0,0,1
671,The Over/Under Bar & Grill,5,I came into the bar and grill for mothers day. We were greeted with a extremely attentive and kind server. She made sure everything was perfect. Her name was Jen and she left us enjoying the rest of our time at the restaurant. Excellent food and service! I would recommend to all my friends and family!,0.5714285714285714,0.7555555555555555,1,0,1
672,The Over/Under Bar & Grill,2,I literally took this food to go bc it was nasty:everything was bland! the flavor of the steak leaves a nasty taste in your mouth. Plus it’s way too small for 25$. The chicken strips (3) were dried out . Our server was a guy and he wasn’t the best. The fries were cold at 1st so got em remade. The alcoholic  drink was watery! I wouldn’t recommend this place to anyone .,-0.2713541666666667,0.6979166666666667,0,1,1
673,The Over/Under Bar & Grill,3,It's a quaint little place located on Washington near downtown the service was a little slow and the food took a while to come out. Once we did get the food the presentation was very nice all the food looked amazing I thought the food was pretty good. The New Orleans pasta was a tad bit salty. The long wait for items to come is what made me give them 3 stars. The food overall was pretty decent I would definitely go back and give it a second a try.,0.15053535353535355,0.5214141414141413,0,0,1
674,The Over/Under Bar & Grill,4,"Very friendly, great bartender and waitress. Good variety of beers. Large menu, had a party of 12 and most food was good. Did not care for Buffalo dip. French dip, Philadelphia style was great. Very large portions. Will come back.",0.44803571428571426,0.48357142857142854,0,0,1
675,The Over/Under Bar & Grill,5,"My family and I went out for Mother’s Day. Place was packed and they seemed at little short staffed, but our server (I believe her name was Jennifer) was very attentive and friendly. She recommended we get the Spinach and Artichoke Dip Fondue as a starter, and it was so good I was tempted to lick the bowl…which I may or may not have done (I’ll never tell). The Pepsi was also on-point. Way better than Coke. I’ll prob make this my new pre-game spot when I go to see the Cards because word around the block is they offer a free shuttling service. Heck ya!",0.31798295454545455,0.5818181818181818,0,0,1
676,The Over/Under Bar & Grill,2,"The host, Victoria, was very good! Our waitress was friendly.  Our food was cold, vegetables cooked to mush. My brother in law had the chili as a side. Worst chili ever tried. My husband’s cod fish sandwich was a joke with 2 small pieces of fish. Couldn’t even see the fish, there was so much bread. When the waitress asked how everything was, i did tell her that my steak was cold. She told the manager who said, “I don’t know what they want me to do about it”. The waitress offered to take it back to warm it up, but I was afraid it would be way overdone then. I just told her that we were very dissatisfied and disappointed.  I want o add that it took a good hour to get our food. We will definitely not be back to this place. The only reasons we gave them a 2, was because of Victoria and her kindness.",-0.04833333333333334,0.6020000000000001,0,1,1
677,The Over/Under Bar & Grill,4,Really enjoyed this - good food and drinks. The server was not very attentive to us. Otherwise would be a 5.,0.34871794871794864,0.6641025641025641,0,0,1
678,The Over/Under Bar & Grill,5,"Awesome venue! Delicious food, friendly service, live music!",0.6363636363636364,0.75,1,0,1
679,The Over/Under Bar & Grill,4,"Food was excellent. Our server was slammed, and the kitchen was backed up, so it literally took 35 minutes to get our appetizer! Food was delicious, but we were there for about an hour and half.",0.611111111111111,0.7222222222222222,1,0,1
680,The Over/Under Bar & Grill,5,Typically don't expect much in a burger at a bar. This is a FINE Eatery though because the burger was amazing and the salad was fresh!,0.28500000000000003,0.52,0,0,1
681,The Over/Under Bar & Grill,5,"Our flight arrived late and this was one of the only decent looking places that was still open downtown. Our food took a little while to come out but our server, Joey, was great with drink recommendations and service while we waited. The food was worth the wait, seared ahi tuna wrap and mac & cheese were really good! Solid choice for late night food and drinks👌",0.13541666666666669,0.5416666666666666,0,0,1
682,The Over/Under Bar & Grill,4,I really liked this place. It was nice the atmosphere was very chill and the waiter was great. On top of whoever was making the drinks...AMAZING.... the only reason I gave 4 stars was because the amount of gnats were outrageous. I had to cover everything with napkins and eat from under the napkin. I had to cover my drink and poke the straw threw and then cover the straw when I wasn't drinking. A was swatting gnats the whole time I was there even killed a few and it just never stopped.,0.15000000000000002,0.585,0,0,1
683,The Over/Under Bar & Grill,1,"We ordered food at 1 PM on a Saturday, with maybe 15-20 other guests being in the whole establishment. It took 50 minutes to get a BLT, & a chicken sandwich. We never received our appetizer, which was fried pickles. When we asked the bartender after about 40 minutes about our food she got the worst attitude & stated “I make drinks, I don’t make the food. I wouldn’t know what’s going on in the kitchen” in that moment she absolutely lost my interest & respect in that establishment. Truly do not recommend going there.",-0.265,0.725,0,1,1
684,The Over/Under Bar & Grill,4,"Would give it 4.5 stars if I could. Service was great. Food was fast. And they have a serious case on their claim to fame for STL’s BEST bacon. When the brunch place down the street had an hour wait, O/U to the rescue with a phenomenal brunch. 👏",0.3351851851851852,0.5175925925925925,0,0,1
685,The Over/Under Bar & Grill,1,"I made a to go order on a Saturday at noon, burger, BLT and fries, 45 mins later I get my order!  Cold no less. It's not like they were packed maybe 20 people at the bar and a couple people at tables. Plenty of staff on hand in the front of the restaurant. The bar tender, with whom I placed my order, was more interested in chatting it up with people than checking on my order. Over all poor experience all together. For a down town restaurant in a great location you would expect better.

I have now received a response from the management, and as he states at 1pm he had 85 people In for service. That's all and well dear sir but I was in at noon! Leaving at 12:45 with no where near 85 people in house. So your apologies hold no water. Having long wait times during a time when you have 85 people to serve is understandable, but customer service is still a necessity, sitting for 45 mins with not even a word as to when I might see my order is just rude at best.",0.14252136752136751,0.4542735042735043,0,0,1
686,The Over/Under Bar & Grill,2,"Went in to watch an afternoon Cardinals game while some big event was in town. The bar clearly didn’t staff well enough as the kitchen was almost two hours behind, dirty empty tables took over an hour to clean, water glasses and bar drink ran dry repeatedly.  The service was stretched entirely too thin and everyone was too hurried to be welcoming to anyone other than their own table. A lot of “not my job” vibe from the hostess and some neckbeard working security/bar back.

There were four or five incidents with homeless people in an around the restaurant in under four hours with the police responding to one of them.

Buffalo chicken dip was pretty good, but we won’t be back.",-0.0381578947368421,0.5307017543859649,0,1,1
687,The Over/Under Bar & Grill,4,"The brunch food was pretty good and the portions generous. However, my husband got the slinger and the potatoes went from crispy to soggy as the chili wasn't as thick as it should have been. Our appetizer was also brought out at the same time as our entrees.",0.16249999999999998,0.55,0,0,1
688,The Over/Under Bar & Grill,4,I have ate here twice in the last couple days. Both times i got right in and had good drinks at the bar.  They really suggested the Cuban so I ordered it first with some mac and cheese on the side.  They got it out without waiting too long.  The sandwich was fair size and very thick with meat.  But the cheese and toppings were kind of thin in my book which made the sandwich seem pretty dry in my book.  I probably won't order it again.  The Mac and cheese was huge and very good.  I really enjoyed it.  Second time I ordered a ribeye with steamed broccoli and chili.  The steak was cooked correctly to my order but seem a little tough to me.  It had lots of garlic butter on it but needed some salt and pepper which wasn't on the bar to use.  I did really enjoy the broccoli.  It was seasoned well.  The chili was very hearty and I really enjoyed it as well.  Overall it was a pretty good place to eat but can use a few things to be amazing.  They have large portions with fair prices.  And nothing was bad at all.  I was in town for a conference next door and will eat here again the next time I'm here.,0.1945920138888889,0.5331808035714286,0,0,1
689,The Over/Under Bar & Grill,5,I just ordered from there the chicken Parmigiano was hot and very yummy.  Plus the mozzarella sticks where good. I had one order and i couldn't finish it. The sauce a little messy but still good. And very tasty.,0.1328125,0.5625,0,0,1
690,The Over/Under Bar & Grill,1,"I was taking a Downtown walk and wanted to get some takeout today. I waited a solid 10 minutes at the bar for anyone to acknowledge me and when I finally spoke to the bartender and asked if anyone was working there today he very rudely said to me he’ll be with me in a minute. I let him know that was OK and walked out.

It was more important to engage with the employees and ignores the guests. I guess the restaurant doesn’t want me to pay $20 for their Cobb  salad.",0.16833333333333333,0.6466666666666666,0,0,1
691,The Over/Under Bar & Grill,4,"Food was fresh, Delicious, and the waitress was fast and consistent",0.4375,0.5875,0,0,1
692,The Over/Under Bar & Grill,1,"Slow service. Took about an hour and a half to get food. I'd take the under here.

Edit: Despite what the response to this says. They were not that busy that day. In fact, we were sat as soon as we entered. The issue was with the kitchen getting food ready in a meaningful time. Knocking this down to one star due to the dishonesty being pushed here.",0.007539682539682533,0.3615079365079365,0,0,1
693,The Over/Under Bar & Grill,4,"Went therewith my friend for #stlburgerweek to try the ou smash burger, it was delicious. I would totally go back! I got the waffle fries as a side and they were great! My friend got the burger too, but also onion rings, Mac n cheese, steamed broccoli. The Mac and onion rings were delicious 😋",0.75,0.6875,1,0,1
694,The Over/Under Bar & Grill,2,"We were in town for a church function all week.  Ate there 3 to 4 times and had great people. Until we ordered to go and got the the most disrespectful bartender would not give me our food, cursed me threw my reciept in the trash.  To be treated like that by another black person was uncalled for. He need a different job. I will be contacting management",0.2833333333333333,0.5708333333333333,0,0,1
695,The Over/Under Bar & Grill,3,"My girlfriend and my buddy went here on a Friday night. Their hours on Google said midnight, but on the door said 11pm. We got there at 9:45pm and they weren't exactly friendly and we had to wait a few minutes before we were told to seat ourselves while ironically standing beside the wait to be seated sign. We sat outside, it was a great night for outdoor seating. There was a band playing and our waitress was hurrying us along as she informed us of the incorrect times on Google. My friend had the veggie burger with broccoli and a beer. He said the beer was good, the burger and broccoli fair. My girlfriend had the French Dip with waffle fries. She said it was a tad bit on the salty side, but the fries was perfectly crispy. I had a burger with egg and it was a bit bland, the waitress informed me they also charger for condiments as I ordered a side of mustard when I realized there wasn't any sauce or condiments on my burger. The mac and cheese was Amazing! Best Mac & Cheese I've ever eaten at a Restaurant. Overall it was a good experience, but the customer service could use improvement.",0.4352564102564103,0.5025641025641026,0,0,1
696,The Over/Under Bar & Grill,4,Thanks for the late night dinner. Liked the staff for being friendly and the Friday live music was cool 😎. Definitely a local bar.,0.19448051948051948,0.4642857142857143,0,0,1
697,The Over/Under Bar & Grill,5,"Great patio dining. Service was great, Katie is AMAZING. Drinks were strong, food was delicious. Beautiful atmosphere. 5-STARS!!!",0.7722222222222221,0.8555555555555555,1,0,1
698,The Over/Under Bar & Grill,4,"Super fun and cute! Live music! Katie was a gem of a bartender!! :) ordered the Cheese Fries (A MUST) and the buffalo chix wrap!! Super fresh and quick service!!

Not the cleanest but still worth the visit!! Good music, lots of tvs and football games!! Draft beer list was TERRIFIC",0.4480759297520661,0.6121212121212121,0,0,1
699,The Over/Under Bar & Grill,1,"Came around 4 pm before the Pearl Jam concert recently. Was sat outside in the sun. Nothing was offered, including water, for the 30 minutes my wife and I waited. All tables around us were served. On our way out I wanted to inform the hostess. I was met with a dont care attitude and eye roll. I come to STL frequently and have never had such horrible service. You'll be out of business in no time when you treat your customers like this.",-0.18,0.42000000000000004,0,1,1
700,The Over/Under Bar & Grill,5,The food is excellent for a sports bar type environment! Their service is a little slow but they’re clearly understaffed. The Mac & cheese is phenomenal!,0.24749999999999997,0.5566666666666666,0,0,1
701,The Over/Under Bar & Grill,1,"Went there Thursday night. The place was busy. The hostess said they are not seating for a while because they were so busy. So we asked if we could just order to go. She said ya, no problem. Just go to the bar and place the order with the bartender. So we went to the bar and the bartender said they are not taking anymore orders tonight. We said the hostess said we could and sent us to you. So the bartender went to ask the hostess and then she came back and said the hostess called us liars and that she didn't say that. How Flippin rude. She gets caught telling someone to do something and then flips the script to make herself sound innocent.
Now after seeing other responses on here from people about the rudness of the hostess, I understand.  The management at this establishment needs to really do something about her. This is totally unexceptable.",0.09722222222222222,0.4027777777777778,0,0,1
702,The Over/Under Bar & Grill,4,"This place has recently became my go to for quick apps and good drinks. The happy hour specials are great from food to drinks, and the food taste amazing. Every time I've gone there has been a different bartender and they all where quick, attentive and down to earth. Also this is one of the only sports bars downtown that's serves cognac (remy)",0.3464646464646465,0.6626262626262626,0,0,1
703,Rosalita's Cantina,4,"Overall, I had a wonderful experience here.  I came with my friend and his cousin and another friend.  My friend was celebrating his 40th birthday back in August!

The food was good and prepared well.  I gave them 4 stars because the bathroom was so clean!  I never expected the men's room to be so clean.

I would absolutely eat here again.  It was very warm so we sat outside and enjoyed the view.  I might have given 5 stars had they not made us wait so long to order, and even longer to receive the food.  Perhaps they forgot about us...???",0.33375,0.5191666666666668,0,0,1
704,Rosalita's Cantina,5,Such a fun spot to grab some delicious Mexican food! We've always been happy with what we've ordered. We especially like the margaritas! The servers are always quick and friendly. It's very cozy and dark in the restaurant {we usually come later at night}. The atmosphere is also really fun and rustic. We've come back many times and look forward to Future visits. Nice convenient walking distance to the train as well.,0.20872549019607844,0.4794117647058825,0,0,1
705,Rosalita's Cantina,4,"First time dining here. My friend Kevin had suggested it as he had been there once before. The first thing that caught my attention was the swiftness of most of the servers getting the meals and things back and forth. I thought it was a pretty busy place for a Monday night. The server who waited on our my table was polite enough but there were moments when I felt like she had forgotten about us. The appetizer plate that. I ordered was going to be the only food I was going to eat. Kevin had ordered a regular size meal plate and it took a while lot longer for it to brought to the table after I was given mine. The non-sweet tea was weak as expected and when I was able to get my server's attention for a refill she actually took it upon herself to pass the new glass of tea over the entire table not once but twice during my meal to put it directly in my hand. When we were nearly finished she had briskly walked by our table, glanced down and simply asked ,"" Will this be on one check"",  as kept on walking without stopping to even listen for a reply. I brought that aspect to her attention but her apology lacked a certain sincerity. I understand a certain amount of gratuity is to be expected at a restaurant like Rosalitas but the tip  should also reflect the thoroughness of the server's efforts.",0.08565361406270496,0.44827382213745853,0,0,1
706,Rosalita's Cantina,4,The food was amazing good! We loved our nachos! But the down fall is the rude staff!,0.36388888888888893,0.6377777777777778,0,0,1
707,Rosalita's Cantina,2,"The staff was friendly but the food was pretty bad. The tacos had no flavor, worse than taco bll. The floors throughout the place are exceptionally greasy and it was not super clean. Nice looking place as far as decor.",0.1212962962962963,0.7925925925925926,0,0,1
708,Rosalita's Cantina,3,"The restaurant looks nice; I like the decor a lot. However the food was just okay. The margaritas were on the bitter side. I wasn't impressed with anything in particular. Service was good. Prices were a little high but it's downtown so I kind of expected that. I'd come back, but it wouldn't be a first choice. I probably wouldn't recommend it to others either, but I wouldn't tell someone to not go there. If it looks good to you, check it out.",0.3299358974358974,0.5543589743589744,0,0,1
709,Rosalita's Cantina,5,Best place around. I came in with a big crowd and they worked with us on short notice and gave great customer service,0.45,0.3625,0,0,1
710,Rosalita's Cantina,1,"Honestly won’t be coming back. The staff is really nice but the food was subpar. Didn’t have any seasoning, wasn’t fresh, over cooked steak. Drinks were way too strong to even enjoy. And bug in my drink. Which wasn’t surprising considering the fruit flies all over. Very disappointed.",0.25729166666666664,0.6385416666666666,0,0,1
711,Rosalita's Cantina,1,"I’ve been going to you guys for YEARS and just this one time, I received a bad TO GO ORDER. My food is literally burnt. Secondly, that’s  why I only visit the west county location because of better food and service. Never again rosalitas on Washington. Then again, I called a day later that’s today 8/31/2021 and  some co manager named James **i think** stated: the general manager isn’t in and he doesn’t know who I spoke with and he didn’t know anything about my situation. Then after I started stating my opinion he hung up on me. Then I called the west county location and they stated: they’ll transfer me to the general manager and I spent 10 minutes on hold and hung up",-0.024999999999999977,0.4083333333333333,0,1,1
712,Rosalita's Cantina,2,"Poor service, sub average food (chicken didn’t taste right in the quesadilla) and super cold inside 🥶",-0.1884920634920635,0.6920634920634919,0,1,1
713,Rosalita's Cantina,4,"Mecayla was great.  Very pleasant.  And this veggie burrito with, no cheese, rocked.  My fav.",0.8766666666666667,0.875,1,0,1
714,Rosalita's Cantina,3,"A beautiful setting. I just wish the food quality matched the environment here. Friendly service but taste was 4/10, and we got a cold cheese dip. Too high priced and under portioned for what I received. Mid stuff.",0.15700000000000003,0.608,0,0,1
715,Rosalita's Cantina,2,"Visiting from Ohio and was not impressed unfortunately. Our waiter was very kind, super thankful for that! The wait time is very long. We didn’t get our drinks until 40 minutes later. The chips and queso were delicious. The place is cute but I recommend going elsewhere if you don’t have patience like me.",0.20395833333333332,0.7733333333333333,0,0,1
716,Rosalita's Cantina,2,"This was a hard rating to give. On the upside our food was excellent and the wait was fairly short. On the downside our waitress was rude and inattentive, my order was changed last minute, and we were not told about an extra charge on our bill.
I understand supply chain issues and staff shortages, so I wasn't upset when told they were out of something. But after I placed my order and everyone else received their food I was again told they were out of everything i ordered. Then when I tried to change my order someone from the kitchen came out and told me they had half of my order available and asked if I wanted additional of that to replace what they were short. Which I did. The food was good, but one of my tamales was completely empty, no fillings inside.
The other issue was with the bill. We reserved a table for 11 people. We weren't seated together. We arrived at different times, had our orders taken at different times, and weren't close enough to talk to each other. We were exactly like separate parties, yet we were charged the 18% fee for large parties. Worst of all, we were not told about it and never saw a receipt. I was just handed the card reader with the total on it. Someone at our table left a cash tip so we essentially tipped almost 50% on some of the worst service I've had.
Needless to say we will not be going back.
Also, there's no parking. We paid $20 to park in the City Museum lot.",-0.04176190476190477,0.47014285714285714,0,1,1
717,Rosalita's Cantina,3,"Hostess and waitresses were fine. Salsa was great. Chips are little oily but good. Table was extremely dirty when we sat down, not cool. The food was all over the place. Somewhat good and somewhat disappointing. I hope I don't get sick lol",0.08948412698412701,0.6314574314574316,0,0,1
718,Rosalita's Cantina,5,Beat drinks I had while staying in St Louis! Food was fantastic as well. Server was really friendly and helpful. Atmosphere was perfect for a date night. Quiet secluded booths. Would do this again.,0.44375,0.6833333333333333,0,0,1
719,Rosalita's Cantina,4,"After an extremely disappointing attempt to eat at Blondies across the street, we decided to come to Rosalitas. They were out of one of the lunch menu specials and the staff went above and beyond to take care of us once they were made aware. They gave us an unexpected discount for the issue and made sure to check in with us. The food was really good and the portions were a good size. We even ended up with some left over. The girl with red & black hair was very personable and helped us work towards a solution, and the young manager (unsure of his name - it was a Monday afternoon) working was super kind and a true example of great customer service. They really turned a pretty disappointing morning around for us. We will definitely be back. Thank you!",0.18583333333333335,0.5069444444444444,0,0,1
720,Rosalita's Cantina,5,Great service and food came out hot and well plated,0.525,0.8,1,0,1
721,Rosalita's Cantina,5,I’ve come here 3 times and each time the food has been great! The nachos and street tacos are delicious! The drinks are strong and the service is friendly. Great neighborhood place to go on a Thursday night!,0.7616666666666666,0.7466666666666667,1,0,1
722,Rosalita's Cantina,1,"We waited well over 30 minutes for our food. They did bring us some dip for chips as an apology but it wasn’t great (the actual dip we received). Would’ve rather taken a discount on the food or at least been given some other choices 🤷‍♂️

We gathered there may have been an issue in the kitchen but they never really told us.  We just kind of had two put the pieces together ourselves.  During the delay our water glasses sat empty and unfilled the entire wait. The waiter(s) were rather uncommunicative and unapologetic about the issue.

Anyway, when we did get the food it was just “okay”.  It was a bummer as this place was recommended to my wife as a place we had to go in St. Louis.

We would not recommend this spot.  Maybe it was just a bad day but we wouldn’t ever go back.",0.052272727272727276,0.45606060606060606,0,0,1
723,Rosalita's Cantina,3,Food was good but we had a fairly inattentive server. Didn’t bring a couple of things we asked for and sent out flour soft tacos when asked for corn and said they were corn (they definitely weren’t) but we still enjoyed it. Good atmosphere.,0.45,0.6083333333333333,0,0,1
724,Rosalita's Cantina,1,"Food was underwhelming and service was rather nonexistent. Upon arrival, my daughter and I requested an outside table. The hostess promptly brought us to a table, provided us with menus and told us our server would be with us shortly. Our waitress arrived and I will admit she was friendly.  She took our orders and said she'd bring us chips, salsa and water right away. Despite her coming out multiple times to other tables, we never got those chips and salsa we had been so excited to eat. Our food arrived about 15 to 20 minutes after placing our order (we were about to leave as we were super thirsty and hungry and thought we had been forgotten). My plate was a meal the required silverware, I was provided a knife only. We had to request our server bring us water and forks. She gave us some plasticware and finally brought us water. The food was very bland and barely warm. My daughter says her highlight of our visit was watching all the cute birds eat off the abandoned plates at the tables around us.",0.16364468864468865,0.5982600732600732,0,0,1
725,Rosalita's Cantina,1,"The service was pathetic! We were seated and no one came to our table. After over 35 minutes I finally asked the hostess if we could get helped. They brought water, but no chips. After another 20 minutes, I had to ask if we could get some chips. It was another 30 minutes before we finally received our food. If I could give ZERO stars, I would.",-0.3333333333333333,1.0,0,1,1
726,Rosalita's Cantina,2,The downtown location USED to be one of my favorite. I have been there twice in the last month after a long time away. they were the worst I have had in a long time. both time were at different times and days just in case a different cook. still no better. the tinge chicken tasted like cat food smells and the rice was crunchy. sad to see another downtown STL business going down hill,-0.19141414141414143,0.6186868686868686,0,1,1
727,Rosalita's Cantina,5,"Delicious margarita’s and queso, friendly staff! I recommend Rosie’s favorites!",0.79296875,0.75,1,0,1
728,Rosalita's Cantina,1,"Ordered takeout and the food was horrible. I ordered for the whole family quesadillas, burritos, and tacos. It's very disappointing that they would reheat/ bag up and send out food that clearly was cooked earlier in the day. The chicken quesadilla was literally hard on the inside from being reheated and cooked earlier. I Will Never come to this location again. Take out or dine in. So disappointing.",-0.3301851851851852,0.6538888888888889,0,1,1
729,Rosalita's Cantina,3,"Service was great!
Margaritas fantastic
My spouse got the maditor- amazing flavor and taste all around. Server did forget the rice and beans
I got a pollo cauliflower bowl- would not order again. Bland, flavorless and just plain not good.",0.2115079365079365,0.7234126984126984,0,0,1
730,Rosalita's Cantina,1,"Horrible Horrible HORRIBLE service! You are charged an automatic 18% gratuity regardless your table size so the staff doesn’t care about pleasing you. Our waitress took our order, delivered our food and never came back. We had to search her out to pay. She incorrectly charged us for a meal we never ordered and got mad when we brought it to her attention. The food was not worth the price. DO NOT GO HERE!!!",-0.6529947916666666,0.6833333333333332,0,1,1
731,Rosalita's Cantina,2,"First time here- visiting from out of state. Very friendly service and cute ambiance, but the food was simply bad! Very disappointing becuase it looked like a good place. Maybe it was an off night as it was it weekday?...even the margaritas were mediocre.",-0.031071428571428545,0.7371428571428572,0,1,1
732,Rosalita's Cantina,1,"On 7/29/2022, I went to this restaurant to order some food; I am handicapped and have to use a power wheelchair. I made it home, and my order was completely wrong; the shrimp taco I ordered the shrimp was ice cold as if they had just taken them out of the refrigerator and didn't even bother to cook them.

I proceeded to contact the restaurant, and the manager, Brandon or Brian, told me that the district manager said they could only give me a coupon, and I told him I didn't want a coupon; I wanted my money back, and he told me I would have to come to the restaurant after I have already told him I couldn't come back up there because my wheelchair was charging. Still, he and his district manager didn't care, so I returned to the restaurant to return the order. This is not the first time this has happened to me. I believe they do this to me to get a laugh when they see me coming in my wheelchairs because I have had their employees point and laugh at me before. Please stay away from the restaurant; it is not worth your time.",-0.044444444444444446,0.3925925925925926,0,1,1
733,Rosalita's Cantina,2,"The food was edible, but not enjoyable or flavorful.  I feel like I need to eat salad for a week to cleanse my system.

The server was nice, but most of the other staff were rude.  A guy brought us chips when we sat down.   I said ""Thank You"" and he looked at me and just walked away without acknowledging me.",0.044907407407407396,0.5606481481481481,0,0,1
734,Rosalita's Cantina,2,"Chips and salsa were very good... Everything else not so much. Hard shells for the tacos were extremely stale. Chimichanga was just a burrito and not fried at all. They forgot to make the kids meal so that came out later than everyone else's food.

Would not go back",0.023666666666666634,0.36433333333333334,0,0,1
735,Rosalita's Cantina,1,"We visited this establishment Saturday June 18th. Service, drinks and food were horrible. Outdoor seating was nice but should not have to pay an 18% up charge just to eat outside. Save your money and eat somewhere else friends!!!",-0.13333333333333333,0.6833333333333332,0,1,1
736,Rosalita's Cantina,5,I had the Cadillac fajitas and they were delicious.  You may want to share those with somebody unless you're really really hungry.  Nice atmospher and the staff was friendly,0.54375,0.675,1,0,1
737,Rosalita's Cantina,3,"This is only the 2nd time I've been to the one downtown,the 1st time was great but the 2nd time was a little Underwhelming between dirty floors, dirty tables, forgetful waiters and   a rude greeter.
The only professional I've seen at that time there around 2 PM on a Saturday was the bar tender and some black guy in a blue shirt.   He was very helpful.    The food was good tho but any other Mexican place woulda  sufficed",-0.016421568627450974,0.45637254901960783,0,1,1
738,Rosalita's Cantina,4,I love this place. Located in the heart of downtown. Food is always good as well as the drinks. I always get the Chicken Fajita Nachos w/extra queso cheese. The service is ok. Only thing I dislike is the loitering outside the restaurant.,0.18333333333333335,0.6166666666666667,0,0,1
739,Rosalita's Cantina,2,"poor service, had a party of 5 and the food came out at different times. new server and the manager was not overseeing the operation. food was average. excepted better for the price.",0.017272727272727263,0.510909090909091,0,0,1
740,Rosalita's Cantina,5,"A surprise find in downtown St Louis. Good solid Tex Mex. (I had the burrito con queso, a favorite and not often on menu). Service was fine even when busy and with new summer staff. A little noisy, but lots of space and avant garde deco.",0.23793290043290044,0.4935064935064935,0,0,1
741,Rosalita's Cantina,4,Love Roasaitas!  The salsa is perfect and the house made chips are the best.  Service is good and quick.  The prices are good too.,0.7263888888888889,0.6,1,0,1
742,Rosalita's Cantina,1,"Couldn’t even eat, the server never came. But we saw her serving other tables which got the food before we got our water. We just left, and to be very clear the place was mot busy at all… and I can see why.",0.02625000000000001,0.29333333333333333,0,0,1
743,Rosalita's Cantina,4,"Seems like a local hot spot.  It’s more Tex Mex than true Mexican food but pretty good.

The happy hour Margaritas tasted quite watered down.  We ordered a second one with a more upgraded Tequila and it tasted very differently...in the good sense.  Spend a little more, it’s worth it.

The staff was amazing, although I think they were overwhelmed with the the volume of guests for a special week-end.

My Chile Relleno was tasty.  The tacos were sort of dry (Pastor) but with a little sauce, it was good.

You have to ask for the sauce, which was weird.  A taco without sauce is like a burger without the fixings.

Good food if you like Tex Mex.  If you want more traditional fare, this might not be for you.",0.27239682539682536,0.5364126984126983,0,0,1
